,Intro.1.player.prolific_id,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Time taken,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
144,559ecce6fdf99b16653fb880,B,A,A,C,D,B,D,A,D,D,BAACDBDADD,0.3,0.0,0.0,noisy,random,positive,Fail,red,33.0,3.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,Better chance at doing well,Instructions seemed overly contrived and I had to re-read a few times at points.,Non-STEM Track,841.0,1472,White,Undergraduate degree (BA/BSc/other),32,Male,White,United States,United States,United States,English,No,Full-Time
145,67105a872efb255dac1f775c,D,A,A,C,D,A,D,B,A,B,DAACDADBAB,0.3,0.0,0.0,noisy,random,positive,Fail,red,50.0,3.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I don't remember enough about math to have felt confident choosing the STEM track.,I found the math questions to be very challenging and was relieved to answer the questions for the non-STEM portion.,Non-STEM Track,846.0,616,White,Undergraduate degree (BA/BSc/other),44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
147,66c7e44e327c32a60a4dda61,D,A,B,C,C,C,A,B,A,D,DABCCCABAD,0.1,0.0,0.0,noisy,random,negative,Fail,red,0.0,3.0,2.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,1,0,0,0,0,0,I know I am stronger with language arts than math. ,I struggled with the stem track. ,Non-STEM Track,344.0,570,White,Technical/community college,41,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
148,65f366dfcb46b71238e9418d,C,B,A,B,C,A,B,B,D,A,CBABCABBDA,0.1,0.0,0.0,noisy,random,negative,Fail,red,50.0,4.0,6.0,Fail Box,B,C,C,A,B,D,B,A,B,B,BCCABDBABB,0.6,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,Because of the bonus payment type offered.,"Experience was fine, no feedback.",STEM Track,773.0,929,Black/African American,High school diploma/A-levels,28,Male,Black,United States,United States,United States,English,No,Full-Time
149,61041fc93ff9b89a9d7c47cc,D,A,C,B,A,B,B,C,D,B,DACBABBCDB,0.6,0.0,0.0,noisy,random,positive,Pass,black,1.0,2.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,My brain is not math-ing right now ,The math section was crazy,Non-STEM Track,483.0,198,White,Graduate degree (MA/MSc/MPhil/other),34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
151,66e200885d76e1646cce21d7,D,C,A,C,B,C,B,A,B,A,DCACBCBABA,0.1,0.0,0.0,noisy,random,positive,Fail,red,10.0,9.0,7.0,Pass Box,A,B,C,B,B,B,B,C,C,B,ABCBBBBCCB,0.1,STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,I read the instructions. ,"This was difficult, but I think that was the point.",STEM Track,1281.0,663,White,Undergraduate degree (BA/BSc/other),33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
152,641a604be613385009dd72db,D,A,D,C,B,B,B,B,B,D,DADCBBBBBD,0.3,0.0,0.0,noisy,random,positive,Pass,red,50.0,3.0,2.0,Fail Box,B,C,D,B,C,D,C,A,C,A,BCDBCDCACA,0.4,STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,C,C,RRRRRRRRRCC,0,1,0,0,0,0,0,0,0,cause i didn't feel i was doing to great,good,STEM Track,961.0,2020,Latino/Hispanic,Technical/community college,31,Male,Mixed,United States,United States,United States,English,No,Full-Time
153,63d40052d6042c20ba2ce649,A,A,A,B,D,C,D,C,B,D,AAABDCDCBD,0.5,0.0,0.0,noisy,random,positive,Pass,red,60.0,5.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,My STEM knowledge is very rusty. Non-Stem is just easier.,My math skills are very bad and I need to brush up on them. This was fun though!,Non-STEM Track,765.0,3102,White,Graduate degree (MA/MSc/MPhil/other),30,Male,White,United States,United States,United States,English,No,Full-Time
154,66a292cd2a826dbe7e1d79ab,D,A,D,C,B,B,B,B,C,B,DADCBBBBCB,0.5,1.0,1.338,noisy,random,positive,Fail,red,75.0,6.0,6.0,Pass Box,D,B,A,C,B,D,A,B,C,C,DBACBDABCC,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I liked the idea of getting a bonus per question and wanted a break from math.,I enjoyed this survey.,Non-STEM Track,732.0,500,White,Undergraduate degree (BA/BSc/other),34,Female,White,United States,United States,United States,English,No,Full-Time
155,6785e46bcfbaf1e80151b70e,C,B,B,D,A,C,C,D,A,B,CBBDACCDAB,0.1,0.0,0.0,noisy,random,ground,Fail,black,0.0,5.0,5.0,Fail Box,A,C,D,A,C,D,A,C,A,B,ACDACDACAB,0.2,STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,1,1,0,1,0,0,0,0,"I just randomly chose, I didn't know what it was.",it all went very well.,STEM Track,300.0,184,White,High school diploma/A-levels,21,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
156,5aee59100ccc2e000185937c,D,A,B,B,C,D,A,,,,DABBCDA___,0.2,0.0,0.0,noisy,random,negative,Pass,red,10.0,1.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,I felt I had a better chance of getting questions right on purpose.,"It was a fine experience, it reminded me of why I don't like math.",Non-STEM Track,1339.0,1702,White,Technical/community college,37,Male,White,United States,United States,United States,English,No,Part-Time
157,66d89e4ec5f4a47cac72d0d0,D,B,B,C,C,A,C,C,A,A,DBBCCACCAA,0.1,0.0,0.0,noisy,random,negative,Fail,black,33.0,3.0,4.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,1,1,0,0,0,0,"I am not all that familiar with STEM style testing, but do have some idea of the concept. Although I returned to college at 49yo, I have a Son who will be starting College next semester. I have helped him with STEM classes in Highschool ",This was the most enjoyable survey I have yet to take. Very much liked it,Non-STEM Track,910.0,36,Mixed,Undergraduate degree (BA/BSc/other),49,Male,Mixed,United States,United States,United States,English,Yes,Other
158,5bec5b873ffbad0001e8b968,B,A,B,D,A,A,A,C,C,B,BABDAAACCB,0.4,0.0,0.0,noisy,random,negative,Pass,red,5.0,1.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,1,1,0,0,0,0,0,0,The STEM questions hurt my head.  Been out of school too long to remember how to do advanced math,very difficult problems,Non-STEM Track,703.0,6616,White,High school diploma/A-levels,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
159,633af05da0499598ca6a9834,A,C,C,A,A,B,D,B,A,A,ACCAABDBAA,0.4,0.0,0.0,noisy,random,ground,Pass,red,50.0,4.0,1.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,Didn't think I could get the answers right,good,Non-STEM Track,525.0,1571,Latino/Hispanic,High school diploma/A-levels,52,Male,Other,United States,United States,United States,English,No,Full-Time
161,67acfb68c3860389b0c4db4b,B,A,B,C,D,C,D,B,B,C,BABCDCDBBC,0.2,0.0,0.0,noisy,random,positive,Fail,red,32.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,My strengths are not math related. I am a much stronger reader than I am in math and sciences.,The math questions were very stressful. I'm a perfectionist so it was hard for me to not remember how to solve the problems and work through them correctly. It was a fun survey though. ,Non-STEM Track,709.0,37,White,Undergraduate degree (BA/BSc/other),29,Female,White,United States,United States,United States,English,No,Full-Time
162,66fc39329c32ceedaea614b0,B,C,B,C,B,B,C,B,B,B,BCBCBBCBBB,0.3,0.0,0.0,noisy,random,ground,Fail,black,15.0,1.0,5.0,Fail Box,D,B,A,C,B,B,A,B,C,D,DBACBBABCD,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,0,0,0,0,0,0,0,,,Non-STEM Track,477.0,261,White,Technical/community college,44,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
163,63d96d5957cdd8a417721253,D,A,B,C,D,B,D,C,C,B,DABCDBDCCB,0.6,0.0,0.0,noisy,random,ground,Pass,red,60.0,5.0,5.0,Pass Box,B,B,C,A,A,A,C,A,B,D,BBCAAACABD,0.7,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I am interested in science and computers.,Nothing to add.,STEM Track,1170.0,1967,White,Technical/community college,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
164,62fcf3d9948e4a6a9623cce8,,A,,,B,B,D,C,C,,_A__BBDCC_,0.6,0.0,0.0,noisy,random,ground,Pass,red,50.0,5.0,5.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,I wasn't confident I'd get 5 problems correct,This was fun and challenging!,Non-STEM Track,872.0,4283,White,Graduate degree (MA/MSc/MPhil/other),73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
167,639a21660463f7343d9cee2b,D,C,C,A,D,C,C,D,A,D,DCCADCCDAD,0.1,0.0,0.0,noisy,random,negative,Pass,red,0.0,1.0,0.0,Fail Box,A,B,A,C,B,D,A,B,C,D,ABACBDABCD,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,R,R,RRRRRRRRRRR,0,0,1,0,0,0,0,0,0,Math is not my strong suit. I know the basics but that is all. ,I saw the math problems and panicked because I knew I did not know any of the answers. The English I was very confident.,Non-STEM Track,1042.0,1189,Black/African American,Technical/community college,55,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
168,5a4ff86beedc32000141f232,B,C,B,C,C,B,C,D,C,B,BCBCCBCDCB,0.3,0.0,0.0,noisy,random,positive,Pass,black,10.0,4.0,3.0,Pass Box,B,A,C,D,C,B,C,C,B,D,BACDCBCCBD,0.5,STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,Ithought it would work best.,all went well,STEM Track,624.0,1888,White,Technical/community college,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
169,5b0df5bde9270900013bdf7f,D,B,C,B,A,C,B,C,A,B,DBCBACBCAB,0.4,0.0,0.0,noisy,random,negative,Pass,red,45.0,5.0,3.0,Fail Box,D,D,A,C,B,A,A,B,C,D,DDACBAABCD,0.8,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,0,1,0,0,0,0,0,0,I felt like I was not qualified,Not really,Non-STEM Track,462.0,637,White,Technical/community college,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
170,6716978fa0744303fb9b1a53,D,A,B,D,A,B,B,A,B,,DABDABBAB_,0.2,0.0,0.0,noisy,random,positive,Fail,red,50.0,3.0,3.0,Fail Box,B,D,C,C,B,B,A,C,A,C,BDCCBBACAC,0.3,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,0,1,0,1,0,0,0,0,I wanted to further challenge myself. ,"I was flustered through some of it. But I enjoy a challenge, so it wasnt too bad. ",STEM Track,1023.0,408,White,Undergraduate degree (BA/BSc/other),38,Female,White,United States,United States,United States,English,No,Part-Time
171,57b359fb869234000179f236,C,C,C,C,C,C,C,C,C,C,CCCCCCCCCC,0.3,0.0,0.0,noisy,random,ground,Fail,black,5.0,1.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I don't do math,,Non-STEM Track,241.0,1655,White,Undergraduate degree (BA/BSc/other),41,Male,White,United States,United States,United States,English,No,Full-Time
172,576ad50bc8a90000010d99c8,B,B,A,D,C,B,A,B,D,A,BBADCBABDA,0.1,0.0,0.0,noisy,random,negative,Fail,black,5.0,2.0,2.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,1,1,0,0,0,0,0,0,"I don't have great math skills, and it's been over 25 years since I took any math classes.","I felt like a big fat failure, so I'm glad there was SOMETHING I could get right with the definitions.",Non-STEM Track,697.0,3526,White,High school diploma/A-levels,50,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
173,668413a08646887a6e57bd48,D,A,B,A,B,B,B,B,C,,DABABBBBC_,0.4,1.0,1.164,noisy,random,ground,Fail,black,50.0,4.0,6.0,Fail Box,B,A,C,B,A,D,C,A,B,B,BACBADCABB,0.8,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I like math,Try to better explain the question.,STEM Track,1671.0,311,White,High school diploma/A-levels,23,Male,White,United States,United States,United States,English,No,Other
174,581ed572115ee9000179b44d,D,A,C,B,C,D,B,C,B,C,DACBCDBCBC,0.4,0.0,0.0,noisy,random,positive,Pass,red,5.0,2.0,3.0,Fail Box,B,A,C,A,A,D,C,A,B,B,BACAADCABB,0.9,STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,1,1,0,1,0,0,0,0,I grew up working on and with computers.,"My experience was great. The study was wonderful, I'm just not a great math student.",STEM Track,1273.0,1199,Black/African American,Undergraduate degree (BA/BSc/other),32,Male,Black,United States,United States,United States,English,No,Full-Time
175,663e40cb2b99c777c91d0827,D,B,B,C,D,B,A,C,A,A,DBBCDBACAA,0.2,0.0,0.0,noisy,random,ground,Fail,black,50.0,4.0,5.0,Fail Box,B,A,C,B,A,D,C,A,B,C,BACBADCABC,0.9,STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,So I could potentially earn a bigger bonus,No,STEM Track,902.0,594,White,Graduate degree (MA/MSc/MPhil/other),26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
176,644168ef5feb0150d6d4b3c3,D,A,B,D,C,C,B,B,C,B,DABDCCBBCB,0.3,0.0,0.0,noisy,random,negative,Pass,red,25.0,0.0,0.0,Fail Box,B,C,A,A,B,C,D,B,C,A,BCAABCDBCA,0.2,STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,Potential higher reward.,"I don't understand the point of this study.  I guessed on all but one of the questions, as algebra is beyond my mental capacity.",STEM Track,559.0,402,White,High school diploma/A-levels,50,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
177,6684bbcfad6facc374fd6523,D,A,A,A,B,B,C,B,B,B,DAAABBCBBB,0.4,0.0,0.0,noisy,random,ground,Fail,black,55.0,5.0,6.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,1,"Even though I've studied in STEM fields most of my life, I am only good at a few of the many facets of STEM. Math isn't my strong suit, so if it was another math quiz, I don't think I would have done well. The quiz would have had to have been in a specific STEM area that I'm good at.",It was a bit stressful to try to remember math problems that I haven't seen in many years!,Non-STEM Track,1086.0,587,White,Undergraduate degree (BA/BSc/other),29,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
178,63fd545c9e693441916712ff,A,D,D,B,B,D,B,C,B,D,ADDBBDBCBD,0.4,0.0,0.0,noisy,random,negative,Fail,black,80.0,6.0,5.0,Fail Box,B,A,C,,A,D,C,C,B,C,BAC_ADCCBC,0.8,STEM Track,0.0,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,0,0,1,0,0,0,0,0,0,It was lucrative,It was boring,STEM Track,1151.0,620,White,Doctorate degree (PhD/other),65,Male,White,United States,United States,United States,English,No,Full-Time
179,671862677002ebe247a450d4,D,A,A,C,D,A,B,B,B,B,DAACDABBBB,0.2,0.0,0.0,noisy,random,negative,Fail,black,100.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,0,0,1,0,0,0,0,0,0,"I don't think I performed well on the math questions, so I chose non-STEM since mathematics is fundamental to STEM.","I wish I had double the time for section 1, I didn't finish it but there were some that I felt confident about. Perhaps I could have gotten a better score if I had more time. ",Non-STEM Track,1041.0,260,South East Asian,Undergraduate degree (BA/BSc/other),24,Male,Asian,United States,United States,Cambodia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
180,5ecc6fb87c7c7646490f3cf8,B,A,B,C,C,B,C,C,C,B,BABCCBCCCB,0.5,0.0,0.0,noisy,random,positive,Pass,black,55.0,4.0,3.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,0,0,1,0,0,0,0,0,0,The first math quiz was pretty stressful and I was unsure of my performance.,The study went well and was interesting.,Non-STEM Track,847.0,2399,White,Graduate degree (MA/MSc/MPhil/other),40,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
181,632a1ae0d2c0c28e680e9c5a,C,B,C,D,B,C,C,C,C,B,CBCDBCCCCB,0.5,1.0,2.763,noisy,random,positive,Pass,red,30.0,2.0,1.0,Fail Box,B,A,D,C,A,C,A,D,C,D,BADCACADCD,0.3,STEM Track,1.0,1.579,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I like the challenge of the questions.,I loved it! Wish you guys put out more of these! Thank you!,STEM Track,537.0,1150,White,High school diploma/A-levels,40,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
183,5f2dfc9bcae87215c17d34d4,B,C,B,C,A,B,B,C,C,A,BCBCABBCCA,0.3,0.0,0.0,noisy,random,negative,Fail,red,20.0,3.0,5.0,Fail Box,D,B,A,C,B,D,A,C,C,D,DBACBDACCD,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,R,R,R,C,RRRRRRRRRRC,0,0,1,0,0,0,0,0,0,I thought it would be easier.,The initial math questions were difficult.,Non-STEM Track,900.0,2967,Latino/Hispanic,High school diploma/A-levels,25,Female,Other,United States,United States,United States,English,Yes,Unemployed (and job seeking)
185,66558897b80ff7608a7b0a08,D,C,B,B,D,C,D,C,C,B,DCBBDCDCCB,0.5,0.0,0.0,noisy,random,ground,Pass,red,5.0,4.0,2.0,Fail Box,B,B,C,B,D,C,C,C,B,D,BBCBDCCCBD,0.4,STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,1,0,0,0,0,Thought it was something else,Very hard,STEM Track,644.0,830,White,Undergraduate degree (BA/BSc/other),22,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
187,67880d8b8375161de73f3ff0,C,B,D,C,B,A,C,B,D,A,CBDCBACBDA,0.1,0.0,0.0,noisy,random,positive,Fail,red,23.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,R,R,C,C,C,RRRRRCRRCCC,0,0,1,0,0,0,0,0,0,I didn't feel I had enough time to figure out the STEM questions and didn't want to guess.,"It was good, a little confusing, but not issues.",Non-STEM Track,357.0,88,White,Undergraduate degree (BA/BSc/other),22,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
189,678006318afafe2d811d0277,D,D,A,B,C,A,A,D,C,A,DDABCAADCA,0.2,0.0,0.0,noisy,random,positive,Fail,red,20.0,4.0,4.0,Fail Box,D,A,A,C,B,D,A,B,C,D,DAACBDABCD,0.9,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,0,0,1,0,0,0,0,0,0,"I am not an analytical brain, I've always done better in creative or english language based assignments.","This survey was very interesting, I appreciate the option to swap off of the math oriented questions.",Non-STEM Track,582.0,182,White,High school diploma/A-levels,22,Female,White,United States,United States,United States,English,No,Full-Time
190,641ec1a9d9fe8a0941e39862,D,D,B,D,A,A,D,D,,,DDBDAADD__,0.1,0.0,0.0,noisy,random,ground,Fail,black,0.0,2.0,3.0,Fail Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,its been a while. I need to brush up.,went well,Non-STEM Track,773.0,1615,White,Undergraduate degree (BA/BSc/other),45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
191,60fe58dabcac84f95b003aa0,A,A,D,B,B,D,D,A,C,B,AADBBDDACB,0.7,0.0,0.0,noisy,random,negative,Fail,red,75.0,8.0,8.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I wanted to switch it up.,No feedback,Non-STEM Track,955.0,551,White,High school diploma/A-levels,24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
192,5d30cabd5124970019cb706c,B,B,C,B,B,A,D,C,C,B,BBCBBADCCB,0.7,2.0,29.897,noisy,random,positive,Pass,black,10.0,5.0,4.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,1.0,24.919,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,0,0,1,0,0,0,0,0,0,I had bad teachers in those fields who made feel a lack of interest or teachers who didn't have time to help me learn what I wasn't able to.,It reminded me of school.,Non-STEM Track,2231.0,2669,Latino/Hispanic,Technical/community college,30,Male,Mixed,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
193,5e52d0122f5f952f2a7b6b28,D,A,C,D,B,B,D,C,B,A,DACDBBDCBA,0.6,0.0,0.0,noisy,random,ground,Pass,red,40.0,3.0,3.0,Pass Box,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,I am stronger in Non-STEM fields and wanted a break from math questions.,The experience was good but I wish there was an option to tab out or open a scratch pad for the math section.,Non-STEM Track,614.0,4557,Mixed,Undergraduate degree (BA/BSc/other),40,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
194,6787ead695a83451ae1abf51,A,A,B,B,C,A,D,C,C,B,AABBCADCCB,0.7,0.0,0.0,noisy,random,ground,Pass,red,5.0,3.0,3.0,Pass Box,D,B,A,A,B,D,A,B,C,D,DBAABDABCD,0.9,Non-STEM Track,0.0,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,0,1,0,0,1,0,0,0,0,I am not good at math.,It was good,Non-STEM Track,339.0,22,Middle Eastern,No formal qualifications,20,Female,White,United States,United States,United States,English,Yes,Part-Time
195,66469ef793a8127e49ca1992,D,C,B,B,D,A,C,B,D,A,DCBBDACBDA,0.1,0.0,0.0,noisy,random,negative,Pass,red,1.0,0.0,0.0,Fail Box,B,C,B,B,D,C,C,C,A,C,BCBBDCCCAC,0.3,STEM Track,0.0,0.0,R,R,R,R,R,R,C,C,C,C,C,RRRRRRCCCCC,0,0,1,0,0,0,0,0,0,I wanted to make some money,I thought the questions were too difficult!,STEM Track,378.0,1404,White,Undergraduate degree (BA/BSc/other),38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
