prolific_id,time_taken,total_approvals,ethnicity,highest_education,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status,stem_quiz_1_answers,stem_quiz_1_score,section_1_num_tab_switches,section_1_time_hidden,info_structure,player_performance,overplacement,overestimation,passing_threshold,ball_origin_estimation,preferred_second_survey,section_5_num_tab_switches,section_5_time_hidden,ball_color,schools_private_independent,schools_private_religious,schools_public_school,schools_homeschool,schools_online_school,schools_charter_school,schools_all_girls_school,schools_all_boys_school,schools_stem_oriented_school,track_decision,experience,preferred_second_survey_explanation,stem_quiz_1_1,quiz_2_1,stem_quiz_1_2,quiz_2_2,stem_quiz_1_3,quiz_2_3,stem_quiz_1_4,quiz_2_4,stem_quiz_1_5,quiz_2_5,stem_quiz_1_6,quiz_2_6,stem_quiz_1_7,quiz_2_7,stem_quiz_1_8,quiz_2_8,stem_quiz_1_9,quiz_2_9,stem_quiz_1_10,quiz_2_10,risk_tolerance_1,risk_tolerance_2,risk_tolerance_3,risk_tolerance_4,risk_tolerance_5,risk_tolerance_6,risk_tolerance_7,risk_tolerance_8,risk_tolerance_9,risk_tolerance_10,risk_tolerance_11,continue_or_quit
671aa38dd09c66a4c08586d5,389.0,212,White,Undergraduate degree (BA/BSc/other),37,Male,White,United States,United States,United States,English,No,Other,DDCBCCCCCC,0.4,0.0,0.0,positive,Pass,20.0,2.0,2.0,Not Sure,Non-STEM Track,0.0,0.0,black,0,1,1,0,0,0,0,0,0,I am horrible at mathematics.,The math questions were stressful and I felt out of my depth.,Non-STEM Track,D,D,D,B,C,A,B,C,C,B,C,D,C,A,C,B,C,C,C,D,R,R,R,R,R,R,R,C,C,C,C,0
66d84e02c99eb8bbe8a3eb70,281.0,485,White,Undergraduate degree (BA/BSc/other),40,Female,White,United States,United States,United States,English,No,Full-Time,ABBBBCDBAC,0.4,0.0,0.0,negative,Pass,29.0,1.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,0,0,0,0,0,0,0,I'm not talented in math. ,The math questions were very difficult! ,Non-STEM Track,A,D,B,B,B,A,B,C,B,B,C,D,D,A,B,B,A,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
67acb019909044b8385e5879,578.0,34,White,Technical/community college,23,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",BBCDBCDDBD,0.3,0.0,0.0,ground,Fail,50.0,3.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I do not know a lot about STEM,good,Non-STEM Track,B,D,B,B,C,A,D,C,B,B,C,D,D,A,D,B,B,C,D,D,R,R,R,R,C,C,C,C,C,C,C,0
60493e65aba91587246602a2,399.0,2830,Latino/Hispanic,Undergraduate degree (BA/BSc/other),71,Male,White,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",ABBBBBBBBB,0.5,0.0,0.0,ground,Pass,1.0,0.0,0.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I don't like math,fine. I don't like math,Non-STEM Track,A,D,B,B,B,A,B,C,B,B,B,D,B,A,B,B,B,C,B,D,R,R,R,C,C,C,C,C,C,C,C,0
66d3cd7f9d78bdbee8f1053c,702.0,324,Mixed,High school diploma/A-levels,19,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),DBCBCBBCAA,0.4,0.0,0.0,ground,Fail,50.0,4.0,7.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,English has always been a better subject for me.,It reminded me how much I don't really get algebra.,Non-STEM Track,D,D,B,B,C,A,B,C,C,B,B,D,B,A,C,B,A,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
669d70875bed73f3e2ce81de,1028.0,413,Native American or Alaskan Native,Secondary education (e.g. GED/GCSE),44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",BCBCBABBAB,0.2,0.0,0.0,positive,Pass,4.0,3.0,1.0,Pass Box,STEM Track,0.0,0.0,black,0,1,1,0,0,0,0,0,0,I'm not sure why I chose that option for a challenge I guess.,I learned I'm probably still not good at math.,STEM Track,B,C,C,B,B,C,C,B,B,B,A,A,B,D,B,B,A,B,B,C,R,R,R,R,R,R,R,R,R,R,R,1
649b3ba0c563aa2593be04d7,508.0,1505,White,Undergraduate degree (BA/BSc/other),53,Female,White,United Kingdom,United States,United States,Welsh,DATA_EXPIRED,Other,BDBBBCABCC,0.3,0.0,0.0,negative,Fail,22.0,2.0,4.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because I am useless at maths,"It was good, a nice, different type of study to do. ",Non-STEM Track,B,D,D,B,B,A,B,C,B,B,C,D,A,A,B,B,C,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
5cd10012174fc60016c10ffd,452.0,1961,White,Technical/community college,37,Female,White,United States,United States,United States,English,No,Full-Time,BDBCADCBDA,0.0,0.0,0.0,positive,Fail,0.0,1.0,1.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I was hoping it was easier and I might actually get some answers correctly.,I was not sure of the math quiz but I tried my best. I enjoyed the survey.,Non-STEM Track,B,D,D,B,B,A,C,C,A,B,D,A,C,A,B,B,D,C,A,D,R,R,R,C,C,C,C,C,C,C,C,0
660c9fe7b2e6bf22bcc608b1,1211.0,343,White,High school diploma/A-levels,31,Female,White,United States,United States,United States,English,Yes,Full-Time,DAABCBCBAB,0.4,0.0,0.0,positive,Pass,50.0,4.0,4.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Because I don't think my brain could read and attempt to comprehend and answer such math questions a second time.,It was an interesting experience and it also reminded me that I do not miss high school math at all. ,Non-STEM Track,D,D,A,B,A,A,B,C,C,B,B,D,C,A,B,B,A,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
67616d8e6f724ea73d21b44d,321.0,6,White,Undergraduate degree (BA/BSc/other),26,Male,White,United States,United States,United States,English,No,Full-Time,BABCACBCAD,0.2,0.0,0.0,positive,Fail,50.0,1.0,3.0,Fail Box,STEM Track,0.0,0.0,red,0,0,0,0,0,0,0,0,0,,,STEM Track,B,D,A,B,B,B,C,A,A,B,C,D,B,C,C,B,A,B,D,B,R,C,R,R,R,C,C,C,C,C,C,1
662fc34ba5a75802044a1f81,1053.0,511,Latino/Hispanic,Undergraduate degree (BA/BSc/other),52,Female,White,United States,United States,United States,English,No,Part-Time,DBBDDBCDB_,0.1,0.0,0.0,negative,Fail,45.0,3.0,7.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,because I knew I performed terribly on those difficult math questions,,Non-STEM Track,D,D,B,B,B,A,D,C,D,B,B,D,C,A,D,B,B,C,,D,R,R,R,R,R,R,C,C,C,C,C,0
65b815c60e980bdc150c964b,1237.0,86,Mixed,Graduate degree (MA/MSc/MPhil/other),26,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,DADB______,0.2,0.0,0.0,ground,Fail,50.0,3.0,4.0,Fail Box,STEM Track,1.0,5.916,black,0,0,1,0,0,0,0,0,0,"I enjoy math problems, and I wanted the bigger bonus","I thought I needed some scratch paper, I tried to remember math lessons from high school",STEM Track,D,B,A,,D,C,B,,,A,,D,,C,,,,,,A,R,R,R,R,R,R,R,C,C,C,C,1
5a21b5afd5510b0001977f1e,436.0,216,White,Doctorate degree (PhD/other),35,Male,White,Bosnia and Herzegovina,United States,United States,Serbian,No,Full-Time,DBAACCDCCB,0.4,0.0,0.0,positive,Pass,66.0,0.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,1,1,0,0,0,0,0,0,It is not my strength,I was confused during math but aced the non-stem portion.,Non-STEM Track,D,D,B,B,A,A,A,C,C,B,C,D,D,A,C,B,C,C,B,D,R,R,R,R,R,R,R,C,C,C,C,0
62df7fc27c9e824a7a774103,806.0,1189,White,Undergraduate degree (BA/BSc/other),42,Male,White,United States,United States,United States,English,No,Full-Time,BCDCCCCAC_,0.1,0.0,0.0,positive,Fail,10.0,2.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I have dyscalculia.,,Non-STEM Track,B,D,C,B,D,A,C,C,C,B,C,D,C,A,A,B,C,C,,D,R,R,R,R,C,C,C,C,C,C,C,0
663171ab19ea2540eadfaadf,665.0,198,Black/African American,High school diploma/A-levels,43,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",ADACCBBDAD,0.2,0.0,0.0,ground,Fail,40.0,6.0,9.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,1,1,0,0,0,0,0,0,Mathematics has never been my strong point,Fun survey,Non-STEM Track,A,D,D,A,A,A,C,C,C,B,B,D,B,A,D,C,A,C,D,D,R,R,R,R,R,R,R,R,C,C,C,0
60bfd281d3caa11b1cbc27ad,1382.0,276,White,Undergraduate degree (BA/BSc/other),25,Female,White,United States,United States,United States,English,No,Part-Time,DAADDBBCD_,0.3,0.0,0.0,negative,Pass,0.0,1.0,1.0,Pass Box,STEM Track,0.0,0.0,red,1,0,1,0,0,0,0,0,0,"Because I only needed to get one question right to receive a bonus; whereas, if I had chosen the normal track I would have needed to get multiple questions right","Math is hard. Haven't thought about any of these types of problems in years. No feedback, just wanted to share :)",STEM Track,D,B,A,B,A,D,D,D,D,A,B,D,B,C,C,D,D,A,,B,R,R,R,R,R,C,C,C,C,C,C,1
66b66a093af457af36097219,1282.0,184,White,Technical/community college,33,Female,White,United States,United States,United States,English,No,Full-Time,DCBBDABCB_,0.2,0.0,0.0,ground,Fail,75.0,5.0,5.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Just thought maybe I could answer the questions correctly,The experiences was good.,STEM Track,D,B,C,A,B,D,B,D,D,B,A,D,B,C,C,B,B,C,,B,R,C,C,C,C,C,C,C,C,C,C,1
666786e72031dd6ccf364b5b,949.0,253,White,High school diploma/A-levels,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,CDCDADBDCB,0.3,0.0,0.0,ground,Fail,20.0,2.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,The Questions in the STEM quiz were very difficult for me.,The first quiz felt very much out of my range of knowledge. Very anxiety inducing.,Non-STEM Track,C,D,D,B,C,A,D,C,A,B,D,D,B,A,D,B,C,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
60ce5270f1695ea416c25fc3,1073.0,4362,White,Doctorate degree (PhD/other),69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",DADBDBDACB,0.6,0.0,0.0,negative,Pass,65.0,4.0,6.0,Not Sure,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I thought I could do better than six questions.,math above my knowledge,STEM Track,D,B,A,D,D,C,B,C,D,A,B,B,D,C,A,C,C,D,B,C,R,R,R,C,C,C,C,C,C,C,C,1
662e78f04fac8f09690ef409,710.0,952,White,Undergraduate degree (BA/BSc/other),30,Female,White,United States,United States,United States,English,No,Full-Time,BCBBBCACCC,0.4,0.0,0.0,positive,Pass,40.0,3.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,1,0,0,0,0,Because i didn't think i would be able to answer more than 3 questions right.,I thought the math questions were very hard. I liked the 2nd quiz though. ,Non-STEM Track,B,D,C,B,B,A,B,C,B,B,C,D,A,A,C,B,C,C,C,A,R,R,R,R,C,C,C,C,C,C,C,0
5ee68971dde4ef4056079287,438.0,6609,White,Undergraduate degree (BA/BSc/other),38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DCBCCCCDCC,0.1,0.0,0.0,positive,Fail,100.0,1.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,easier,no,Non-STEM Track,D,D,C,B,B,A,C,C,C,B,C,D,C,A,D,B,C,C,C,D,R,R,R,R,R,R,C,C,C,C,C,0
666f9b23519a8d810a4c5b8a,552.0,958,Latino/Hispanic,Technical/community college,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,BCCBCADCCA,0.5,0.0,0.0,positive,Pass,20.0,3.0,4.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I felt more confident in my answers ,It was nice to test my knowledge ,Non-STEM Track,B,D,C,B,C,A,B,C,C,B,A,B,D,A,C,B,C,C,A,C,R,R,R,R,R,R,R,C,C,C,C,0
65b523496184c72bb4450dd3,1078.0,947,White,Doctorate degree (PhD/other),53,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,DABCBBCCAB,0.5,0.0,0.0,ground,Pass,2.0,2.0,5.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,"It has been a long time since I worked with equations, I am rusty. I felt more confident in non-stem questions.","I was stressed with the initial test, because of the time limit.",Non-STEM Track,D,D,A,B,B,A,C,C,B,B,B,D,C,A,C,B,A,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
623537f22ffeb94d58da7a10,737.0,5841,White,High school diploma/A-levels,53,Female,White,United States,United States,United States,English,No,Full-Time,DBCCCDBCBC,0.2,0.0,0.0,negative,Fail,10.0,1.0,5.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I chose to because I feel that I am stronger in other areas.,Although I did not enjoy the math probelems I feel that the survey itself was well put together and easy to understand.,Non-STEM Track,D,D,B,B,C,A,C,C,C,B,D,D,B,A,C,B,B,C,C,D,R,R,R,R,R,R,C,C,C,C,C,0
67242ff1ff3ad3381947dae2,1216.0,88,White,Undergraduate degree (BA/BSc/other),31,Male,White,United States,United States,United States,English,No,Full-Time,DABCBBABDB,0.4,0.0,0.0,positive,Fail,60.0,5.0,5.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I have an engineering degree,I wished I could see the timer at all times,STEM Track,D,B,A,D,B,C,C,C,B,A,B,D,A,C,B,A,D,B,B,B,R,R,R,C,C,C,C,C,C,C,C,1
67392b7ab26d5900008e64b9,903.0,456,East Asian,Graduate degree (MA/MSc/MPhil/other),39,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking),DADBABDCCB,0.7,0.0,0.0,positive,Fail,97.0,8.0,9.0,Not Sure,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Because answering 9 questions correctly is hard.,"The first test being timed was stressful, the second test was not.",Non-STEM Track,D,D,A,B,D,A,B,C,A,B,B,D,D,A,C,B,C,C,B,C,R,R,R,R,R,C,C,C,C,C,C,0
5d40da980af3a7001a3ee980,573.0,3760,East Asian,Undergraduate degree (BA/BSc/other),35,Male,Asian,United States,United States,United States,English,No,Full-Time,BCCCABDBCB,0.5,0.0,0.0,ground,Pass,10.0,2.0,2.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I am definitely not an intelligent person so I know I would not fair well had I continued down the STEM track. I struggled with the first set of questions so I did not want to continue down that route of chance.,I enjoyed the layout of the study and the STEM questions were definitely changing. I would hope the set of non-STEM questions vary as I would be intrigued to do a study similar to this again.,Non-STEM Track,B,D,C,B,C,A,C,C,A,B,B,D,D,A,B,B,C,C,B,D,R,R,R,R,R,R,C,C,C,C,C,0
5ee6be54321536000905346a,589.0,2679,Mixed,Technical/community college,33,Female,Mixed,United States,United States,United States,English,No,Part-Time,BDABBCCCBA,0.3,0.0,0.0,positive,Fail,7.0,3.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,1,0,0,0,0,0,0,I knew I couldn't get 5 more questions correctly even if I guessed,,Non-STEM Track,B,D,D,B,A,A,B,C,B,B,C,D,C,A,C,B,B,C,A,D,R,R,R,C,C,C,C,C,C,C,C,0
66a0fd20a0cc806dd6cd8e82,370.0,793,Black/African American,Undergraduate degree (BA/BSc/other),43,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking),BCBADABBCB,0.2,0.0,0.0,ground,Pass,42.0,1.0,1.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,1,0,0,0,0,I have a college background in STEM subjects,Not very good,STEM Track,B,C,C,B,B,A,A,B,D,A,A,D,B,C,B,C,C,A,B,C,C,C,C,C,C,C,C,C,C,R,R,1
6507910a65e6208a9bc07908,511.0,1814,White,High school diploma/A-levels,36,Female,White,United States,United States,United States,English,Yes,Full-Time,BAACDCDABA,0.2,0.0,0.0,negative,Fail,25.0,4.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Because it's easier,"The math was hard, but the non-stem questions were easy",Non-STEM Track,B,D,A,B,A,A,C,C,D,B,C,D,D,A,A,B,B,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
6700b339b53f86e4335c2d22,1107.0,272,White,High school diploma/A-levels,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",BABCDBBCAA,0.3,0.0,0.0,positive,Pass,25.0,1.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Yes,The process went smoothly,Non-STEM Track,B,D,A,D,B,A,C,C,D,B,B,D,B,A,C,B,A,C,A,D,R,R,R,R,R,C,C,C,C,C,C,0
5ef459442f85d701235bf29e,775.0,1071,Latino/Hispanic,Technical/community college,23,Female,White,United States,United States,United States,English,Yes,Full-Time,BACCBBCBA_,0.4,0.0,0.0,ground,Pass,50.0,4.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,1,1,0,0,0,0,"I am not a STEM person, I like ELA and Music","I was stressed during the math section, but that's just because I haven't done math since high school",Non-STEM Track,B,D,A,A,C,A,C,C,B,B,B,D,C,A,B,B,A,C,,D,R,R,R,R,C,C,C,C,C,C,C,0
6655f99ef74e844cb8404cfa,997.0,532,African,Undergraduate degree (BA/BSc/other),22,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,AADBBBACAB,0.7,0.0,0.0,positive,Pass,60.0,4.0,4.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,1,0,0,0,0,I really do not have any particular reason,quite an interesting one ,Non-STEM Track,A,D,A,B,D,A,B,C,B,B,B,D,A,A,C,B,A,C,B,D,R,R,R,C,C,C,C,C,C,C,C,0
66b52c90e6b2322165c75f2f,488.0,575,South Asian,Undergraduate degree (BA/BSc/other),30,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DCABDDABDA,0.1,0.0,0.0,negative,Fail,50.0,2.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Math was never my strongsuit,"No feedback, reminds me how not so good at math I am",Non-STEM Track,D,D,C,A,A,A,B,C,D,B,D,D,A,A,B,B,D,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
59d0acd619d3170001b1d654,363.0,100,White,Undergraduate degree (BA/BSc/other),57,Female,White,United States,United States,United States,English,No,Full-Time,BBCBACCACA,0.3,0.0,0.0,positive,Pass,25.0,1.0,1.0,Pass Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,"I didn't know the answers in the first test, so I just thought I'd give it a shot!",The questions were all a crapshoot for me - I don't remember any of that math!,STEM Track,B,A,B,C,C,C,B,B,A,C,C,B,C,C,A,C,C,B,A,C,R,R,R,R,C,C,C,C,C,C,C,1
66904c8f84f641d0432137e2,1480.0,721,White,Undergraduate degree (BA/BSc/other),52,Male,White,United States,United States,United States,English,No,Other,ACCBCBDB__,0.5,0.0,0.0,negative,Pass,33.0,3.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,1,"I ran out of time on the first STEM test. I didn't allocate my time properly and had to rush at the end, possibly not even selecting an answer for all questions. I expected the non-STEM test to be easier, and it was simple. I breezed through it, and know with 100% certainty that I aced it, perfect score.","It was fine. I just ran out of time on Test 1. Otherwise, this was interesting and enjoyable.",Non-STEM Track,A,D,C,B,C,A,B,C,C,B,B,D,D,A,B,B,,C,,D,R,R,R,R,R,R,R,C,C,C,C,0
62865cb9d41a9e2aaf141c84,682.0,4065,White,Technical/community college,33,Male,White,United States,United States,United States,English,No,Full-Time,DAADDADBAC,0.2,0.0,0.0,negative,Fail,5.0,5.0,5.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I wasn't very confident with the math questions.,I enjoyed the study and the variety.,Non-STEM Track,D,D,A,B,A,A,D,C,D,B,A,D,D,A,B,B,A,C,C,D,R,R,C,C,C,C,C,C,C,C,C,0
664c9f50386e6d97c7dd642f,1038.0,615,Latino/Hispanic,Technical/community college,21,Male,Other,United States,United States,Puerto Rico,Spanish,Yes,Part-Time,CDBDD_____,0.0,0.0,0.0,positive,Fail,66.0,3.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,1,1,0,0,0,1,to see my options,you did good was a pleasant experience ,Non-STEM Track,C,D,D,B,B,A,D,C,D,B,,D,,A,,B,,C,,A,R,R,R,R,R,R,C,C,C,C,C,0
615f7e73c786c379ed1a06c7,798.0,3617,White,High school diploma/A-levels,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,BCABBDCBBB,0.3,0.0,0.0,negative,Pass,35.0,2.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,More confident in the other subjects,"Good experience, enjoyed testing my skills.",Non-STEM Track,B,D,C,B,A,A,B,C,B,B,D,D,C,A,B,B,B,C,B,C,R,R,R,C,C,C,C,C,C,C,C,0
670e94aed6adc76de581775a,881.0,629,White,Technical/community college,56,Female,White,United States,United States,United States,English,No,Full-Time,ACCDBDABCD,0.4,0.0,0.0,ground,Fail,1.0,7.0,7.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,i am old school,i am terrible at math,Non-STEM Track,A,D,C,B,C,A,D,C,B,B,D,D,A,A,B,B,C,C,D,D,R,R,R,R,R,R,C,C,C,C,C,0
6735456e8034ea7e61eac785,386.0,359,White,Graduate degree (MA/MSc/MPhil/other),27,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",BCACCBDABD,0.2,0.0,0.0,ground,Fail,40.0,2.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,"I am very bad at mental math and equations, and was hoping the non-STEM was english based","Good, no feedback",Non-STEM Track,B,D,C,B,A,A,C,C,C,B,B,D,D,A,A,B,B,C,D,D,R,R,R,R,R,C,C,C,C,C,C,0
666d9f2a367d424d6de2c994,799.0,187,White,High school diploma/A-levels,48,Female,White,United States,United States,United States,English,No,Other,CBBADBCCBA,0.2,0.0,0.0,ground,Fail,10.0,1.0,10.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I'm not good at stem,It was fine but I felt stupid I didn't know any of the stem stuff,Non-STEM Track,C,D,B,B,B,A,A,C,D,B,B,D,C,A,C,B,B,C,A,D,R,R,R,R,R,R,C,C,C,C,C,0
603862f99e00971c55fe0874,2126.0,4712,African,Secondary education (e.g. GED/GCSE),34,Male,Black,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",DAB_______,0.1,0.0,0.0,negative,Fail,80.0,9.0,8.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I wanted to hedge my bets. I thought there was a good chance I'd get 10 and it wouldn't matter.,I liked this test quite a bit. I think that many people wil lbe confused by the first question on the first test.,Non-STEM Track,D,D,A,B,B,A,,C,,B,,D,,A,,B,,C,,D,R,R,R,C,C,C,C,C,C,C,C,0
66541402baeab50a7ef62b24,815.0,83,Black/African American,Undergraduate degree (BA/BSc/other),27,Female,Black,United States,United States,United States,English,No,Full-Time,BABBCDABBA,0.2,0.0,0.0,positive,Fail,5.0,1.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I have always been better at reading than math. I knew it would be much easier for me. Math makes my brain hurt.,"I did not enjoy the STEM part, especially with the time limit, there was so much pressure and super hard for me to do without using assistance, but I tried my best. It was interesting. I haven't seen or used many of those equations since highschool and I am 27 now! The non-stem task was a breeze for me.",Non-STEM Track,B,D,A,B,B,A,B,C,C,B,D,D,A,A,B,B,B,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
65d8f6828f8bac48599ad880,892.0,905,White,Technical/community college,68,Female,White,United States,United States,United States,English,No,Part-Time,BBDCDABABA,0.0,0.0,0.0,ground,Fail,10.0,0.0,1.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Just guessing,I did not do very good at all. Makes me feel stupid and discouraged. ,STEM Track,B,A,B,A,D,B,C,D,D,A,A,D,B,C,A,C,B,D,A,A,R,R,R,C,C,C,C,C,C,C,C,1
63fa78f21e485a372c6528fa,1033.0,2551,White,High school diploma/A-levels,52,Male,White,United States,United States,United States,English,No,Part-Time,BCACBBCAAB,0.3,0.0,0.0,negative,Pass,22.0,4.0,3.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0," Misunderstood, expected questions besides math. Actually pretty bad at higher math. ",uncomfortable but attentive. ,STEM Track,B,C,C,A,A,B,C,A,B,A,B,D,C,C,A,C,A,B,B,C,R,R,R,R,R,R,C,C,C,C,C,1
5be8d4af25507300010dd4e4,643.0,8433,White,Undergraduate degree (BA/BSc/other),51,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,CCABACDBCB,0.4,0.0,0.0,negative,Pass,20.0,2.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,1,1,0,0,0,0,0,0,It is much easier for me.,It was challenging! Thanks,Non-STEM Track,C,D,C,B,A,A,B,C,A,B,C,D,D,A,B,B,C,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
668ee52b567962714864dbf6,622.0,68,White,Undergraduate degree (BA/BSc/other),33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DACBCBBCAA,0.5,0.0,0.0,positive,Pass,20.0,5.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,STEM in not my strength ,,Non-STEM Track,D,D,A,A,C,A,B,C,C,B,B,D,B,A,C,B,A,C,A,D,R,R,R,R,R,R,C,C,C,C,C,0
660f099f1453895752656b26,343.0,313,Mixed,Undergraduate degree (BA/BSc/other),24,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,BBBCBCABCB,0.3,0.0,0.0,positive,Pass,20.0,3.0,2.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,because it is what made sense to me,it was very well wexplained,STEM Track,B,B,B,A,B,C,C,A,B,C,C,B,A,A,B,B,C,C,B,B,R,C,C,C,C,C,C,C,C,C,C,1
66c094144b460dacc828e656,2087.0,13,White,Technical/community college,45,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),DBACAAB___,0.0,0.0,0.0,ground,Fail,54.0,3.0,7.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,1,1,0,0,0,0,0,0,"It's been several years since I used math equations like that, it's not an everyday typical problem needing the solution. I would honestly have to say I finished with Non-STEM to have hopes of not failing all. ",It was definitely enjoyable! Having to attempt to put the brain on the spot in such manner inspires me to refresh my learning skills,Non-STEM Track,D,D,B,B,A,A,C,C,A,B,A,D,B,A,,B,,C,,D,R,R,R,R,R,R,R,C,C,C,C,0
